Level,Part of Speech,Word
B2,Nouns,Summary
B2,Nouns,Summit
B2,Nouns,Sun
B2,Nouns,Sunlight
B2,Nouns,Supermarket
B2,Nouns,Supervisor
B2,Nouns,Supper
B2,Nouns,Supplement
B2,Nouns,Supplier
B2,Nouns,Supply
B2,Nouns,Supporter
B2,Nouns,Supreme
B2,Nouns,Surface
B2,Nouns,Surge
B2,Nouns,Surgery
B2,Nouns,Surname
B2,Nouns,Surplus
B2,Nouns,Surrender
B2,Nouns,Surroundings
B2,Nouns,Survey
B2,Nouns,Survival
B2,Nouns,Survivor
B2,Nouns,Suspect
B2,Nouns,Suspension
B2,Nouns,Suspicion
B2,Nouns,Swallow
B2,Nouns,Swan
B2,Nouns,Swap
B2,Nouns,Sway
B2,Nouns,Sweat
B2,Nouns,Sweep
B2,Nouns,Swell
B2,Nouns,Swim
B2,Nouns,Swimmer
B2,Nouns,Sword
B2,Nouns,Symbol
B2,Nouns,Symmetry
B2,Nouns,Sympathy
B2,Nouns,Symphony
B2,Nouns,Symptom
B2,Nouns,Syndrome
B2,Nouns,Synod
B2,Nouns,Synonym
B2,Nouns,Syntax
B2,Nouns,Synthesis
B2,Nouns,System
B2,Nouns,Tackle
B2,Nouns,Tactics
B2,Nouns,Tag
B2,Nouns,Tail
B2,Nouns,Tailor
B2,Nouns,Tale
B2,Nouns,Talent
B2,Nouns,Tanker
B2,Nouns,Target
B2,Nouns,Tariff
B2,Nouns,Task
B2,Nouns,Tax
B2,Nouns,Taxation
B2,Nouns,Taxpayer
B2,Nouns,Teaching
B2,Nouns,Team
B2,Nouns,Tear
B2,Nouns,Technique
B2,Nouns,Teenager
B2,Nouns,Teeth
B2,Nouns,Telegram
B2,Nouns,Telegraph
B2,Nouns,Telephone
B2,Nouns,Television
B2,Nouns,Temple
B2,Nouns,Tempo
B2,Nouns,Tenant
B2,Nouns,Tendency
B2,Nouns,Tension
B2,Nouns,Tent
B2,Nouns,Tenure
B2,Nouns,Term
B2,Nouns,Terminal
B2,Nouns,Termination
B2,Nouns,Terminology
B2,Nouns,Terrace
B2,Nouns,Terrain
B2,Nouns,Territory
B2,Nouns,Terror
B2,Nouns,Terrorism
B2,Nouns,Terrorist
B2,Nouns,Testament
B2,Nouns,Testimony
B2,Nouns,Testing
B2,Nouns,Textile
B2,Nouns,Thanksgiving
B2,Nouns,Theft
B2,Nouns,Theme
B2,Nouns,Theology
B2,Nouns,Thesis
B2,Nouns,Thief
B2,Nouns,Thing
B2,Nouns,Thinker
B2,Nouns,Thirst
B2,Nouns,Thread
B2,Nouns,Threat
B2,Nouns,Threshold
B2,Nouns,Thrill
B2,Nouns,Thriller
B2,Nouns,Throne
B2,Nouns,Tile
B2,Nouns,Timber
B2,Nouns,Timeline
B2,Nouns,Timing
B2,Nouns,Tin
B2,Nouns,Tire
B2,Nouns,Title
B2,Nouns,Tobacco
B2,Nouns,Tolerance
B2,Nouns,Toll
B2,Nouns,Tomb
B2,Nouns,Ton
B2,Nouns,Tone
B2,Nouns,Tool
B2,Nouns,Toolkit
B2,Nouns,Top
B2,Nouns,Topic
B2,Nouns,Torch
B2,Nouns,Tornado
B2,Nouns,Torrent
B2,Nouns,Torture
B2,Nouns,Total
B2,Nouns,Toughness
B2,Nouns,Tour
B2,Nouns,Tourism
B2,Nouns,Tourist
B2,Nouns,Tournament
B2,Nouns,Tower
B2,Nouns,Township
B2,Nouns,Toxicity
B2,Nouns,Trace
B2,Nouns,Tracking
B2,Nouns,Tractor
B2,Nouns,Trade
B2,Nouns,Trader
B2,Nouns,Trading
B2,Nouns,Tradition
B2,Nouns,Traffic
B2,Nouns,Tragedy
B2,Nouns,Trail
B2,Nouns,Training
B2,Nouns,Trait
B2,Nouns,Traitor
B2,Nouns,Tram
B2,Nouns,Transaction
B2,Nouns,Transfer
B2,Nouns,Transformation
B2,Nouns,Transit
B2,Nouns,Transition
B2,Nouns,Translation
B2,Nouns,Transmission
B2,Nouns,Transparency
B2,Nouns,Trap
B2,Nouns,Trauma
B2,Nouns,Travel
B2,Nouns,Traveler
B2,Nouns,Tray
B2,Nouns,Tread
B2,Nouns,Treasure
B2,Nouns,Treasury
B2,Nouns,Treat
B2,Nouns,Treatment
B2,Nouns,Treaty
B2,Nouns,Trek
B2,Nouns,Trench
B2,Nouns,Trend
B2,Nouns,Trial
B2,Nouns,Tribe
B2,Nouns,Tribute
B2,Nouns,Trick
B2,Nouns,Trigger
B2,Nouns,Trio
B2,Nouns,Trip
B2,Nouns,Triumph
B2,Nouns,Troop
B2,Nouns,Trophy
B2,Nouns,Trouble
B2,Nouns,Trousers
B2,Nouns,Trustee
B2,Nouns,Tsar
B2,Nouns,Tuesday
B2,Nouns,Tuition
B2,Nouns,Tumor
B2,Nouns,Tune
B2,Nouns,Tunnel
B2,Nouns,Turbine
B2,Nouns,Turbulence
B2,Nouns,Turf
B2,Nouns,Turnout
B2,Nouns,Turnover
B2,Nouns,Twin
B2,Nouns,Tycoon
B2,Nouns,Type
B2,Nouns,Tyranny
B2,Nouns,Tyre
B2,Nouns,Ugly
B2,Nouns,Uncertainty
B2,Nouns,Undergraduate
B2,Nouns,Underlining
B2,Nouns,Union
B2,Nouns,Unit
B2,Nouns,Unity
B2,Nouns,Universe
B2,Nouns,University
B2,Nouns,Update
B2,Nouns,Upkeep
B2,Nouns,Upper
B2,Nouns,Upset
B2,Nouns,Urbanization
B2,Nouns,Urge
B2,Nouns,Urgency
B2,Nouns,Usage
B2,Nouns,Use
B2,Nouns,User
B2,Nouns,Utensil
B2,Nouns,Utilization
B2,Nouns,Vacation
B2,Nouns,Vaccine
B2,Nouns,Vagina
B2,Nouns,Validity
B2,Nouns,Valuation
B2,Nouns,Value
B2,Nouns,Valve
B2,Nouns,Vampire
B2,Nouns,Vanilla
B2,Nouns,Vanity
B2,Nouns,Vapor
B2,Nouns,Variability
B2,Nouns,Variable
B2,Nouns,Variance
B2,Nouns,Variant
B2,Nouns,Variation
B2,Nouns,Variety
B2,Nouns,Vat
B2,Nouns,Vault
B2,Nouns,Vegetable
B2,Nouns,Vegetation
B2,Nouns,Vehicle
B2,Nouns,Veil
B2,Nouns,Vein
B2,Nouns,Velocity
B2,Nouns,Velvet
B2,Nouns,Vendor
B2,Nouns,Venture
B2,Nouns,Venue
B2,Nouns,Verb
B2,Nouns,Verdict
B2,Nouns,Verge
B2,Nouns,Verification
B2,Nouns,Version
B2,Nouns,Versus
B2,Nouns,Vessel
B2,Nouns,Veteran
B2,Nouns,Vibe
B2,Nouns,Vicar
B2,Nouns,Vice
B2,Nouns,Victim
B2,Nouns,Victor
B2,Nouns,Victory
B2,Nouns,View
B2,Nouns,Viewer
B2,Nouns,Viewing
B2,Nouns,Viewpoint
B2,Nouns,Villa
B2,Nouns,Villain
B2,Nouns,Vinegar
B2,Nouns,Vineyard
B2,Nouns,Violation
B2,Nouns,Violence
B2,Nouns,Virtue
B2,Nouns,Virus
B2,Nouns,Visa
B2,Nouns,Visibility
B2,Nouns,Vista
B2,Nouns,Vitamin
B2,Nouns,Vocabulary
B2,Nouns,Vocal
B2,Nouns,Voice
B2,Nouns,Void
B2,Nouns,Volcano
B2,Nouns,Volley
B2,Nouns,Voltage
B2,Nouns,Vote
B2,Nouns,Voter
B2,Nouns,Voting
B2,Nouns,Voucher
B2,Nouns,Vow
B2,Nouns,Voyage
B2,Nouns,Wage
B2,Nouns,Walking
B2,Nouns,Wall
B2,Nouns,Walnut
B2,Nouns,Wandering
B2,Nouns,Ward
B2,Nouns,Warden
B2,Nouns,Wardrobe
B2,Nouns,Warehouse
B2,Nouns,Warfare
B2,Nouns,Warrant
B2,Nouns,Warrior
B2,Nouns,Washer
B2,Nouns,Waste
B2,Nouns,Wastewater
B2,Nouns,Wax
B2,Nouns,Way
B2,Nouns,Wealth
B2,Nouns,Weapon
B2,Nouns,Wear
B2,Nouns,Weaving
B2,Nouns,Wedding
B2,Nouns,Wednesday
B2,Nouns,Week
B2,Nouns,Welfare
B2,Nouns,West
B2,Nouns,Wharf
B2,Nouns,Wheat
B2,Nouns,Wheel
B2,Nouns,While
B2,Nouns,Whip
B2,Nouns,Whiskey
B2,Nouns,Whistle
B2,Nouns,Whole
B2,Nouns,Wholesale
B2,Nouns,Widow
B2,Nouns,Width
B2,Nouns,Wife
B2,Nouns,Wild
B2,Nouns,Wildlife
B2,Nouns,Windscreen
B2,Nouns,Wine
B2,Nouns,Wing
B2,Nouns,Winner
B2,Nouns,Wiring
B2,Nouns,Wisdom
B2,Nouns,Wish
B2,Nouns,Wit
B2,Nouns,Witness
B2,Nouns,Wizard
B2,Nouns,Woe
B2,Nouns,Woodland
B2,Nouns,Wool
B2,Nouns,Word
B2,Nouns,Workbook
B2,Nouns,Workforce
B2,Nouns,Working
B2,Nouns,Workplace
B2,Nouns,Works
B2,Nouns,Workshop
B2,Nouns,World
B2,Nouns,Worm
B2,Nouns,Worry
B2,Nouns,Worth
B2,Nouns,Wrapping
B2,Nouns,Wrath
B2,Nouns,Wreck
B2,Nouns,Writer
B2,Nouns,Writing
B2,Nouns,Wrong
B2,Nouns,Yacht
B2,Nouns,Yard
B2,Nouns,Yarn
B2,Nouns,Yeast
B2,Nouns,Yell
B2,Nouns,Yield
B2,Nouns,Yoga
B2,Nouns,Yoke
B2,Nouns,Young
B2,Nouns,Youth
B2,Nouns,Zeal
B2,Nouns,Zero
B2,Nouns,Zest
B2,Nouns,Zigzag
B2,Nouns,Zinc
B2,Verbs,TRUE
B2,Verbs,abolish
B2,Verbs,absorb
B2,Verbs,abuse
B2,Verbs,accelerate
B2,Verbs,accent
B2,Verbs,accept
B2,Verbs,access
B2,Verbs,accommodate
B2,Verbs,accompany
B2,Verbs,accomplish
B2,Verbs,accumulate
B2,Verbs,accuse
B2,Verbs,achieve
B2,Verbs,acknowledge
B2,Verbs,acquire
B2,Verbs,add
B2,Verbs,adjust
B2,Verbs,administer
B2,Verbs,admire
B2,Verbs,admit
B2,Verbs,adopt
B2,Verbs,advance
B2,Verbs,advertise
B2,Verbs,affect
B2,Verbs,afford
B2,Verbs,aggregate
B2,Verbs,aid
B2,Verbs,aim
B2,Verbs,alienate
B2,Verbs,align
B2,Verbs,allege
B2,Verbs,alleviate
B2,Verbs,allocate
B2,Verbs,allow
B2,Verbs,ally
B2,Verbs,alter
B2,Verbs,amaze
B2,Verbs,amend
B2,Verbs,amount
B2,Verbs,amplify
B2,Verbs,amuse
B2,Verbs,analyze
B2,Verbs,anchor
B2,Verbs,annoy
B2,Verbs,anticipate
B2,Verbs,apologize
B2,Verbs,appeal
B2,Verbs,appear
B2,Verbs,applaud
B2,Verbs,apply
B2,Verbs,appoint
B2,Verbs,appraise
B2,Verbs,appreciate
B2,Verbs,approach
B2,Verbs,appropriate
B2,Verbs,approve
B2,Verbs,arch
B2,Verbs,argue
B2,Verbs,arise
B2,Verbs,arm
B2,Verbs,arouse
B2,Verbs,arrest
B2,Verbs,arrive
B2,Verbs,articulate
B2,Verbs,ascend
B2,Verbs,aspire
B2,Verbs,assault
B2,Verbs,assert
B2,Verbs,assess
B2,Verbs,assign
B2,Verbs,assist
B2,Verbs,associate
B2,Verbs,assume
B2,Verbs,assure
B2,Verbs,astonish
B2,Verbs,attach
B2,Verbs,attack
B2,Verbs,attain
B2,Verbs,attempt
B2,Verbs,attract
B2,Verbs,auction
B2,Verbs,audit
B2,Verbs,augment
B2,Verbs,authorize
B2,Verbs,automate
B2,Verbs,avoid
B2,Verbs,await
B2,Verbs,award
B2,Verbs,baffle
B2,Verbs,bail
B2,Verbs,bait
B2,Verbs,ban
B2,Verbs,bang
B2,Verbs,banish
B2,Verbs,bankrupt
B2,Verbs,bar
B2,Verbs,bargain
B2,Verbs,base
B2,Verbs,bat
B2,Verbs,batter
B2,Verbs,battle
B2,Verbs,beam
B2,Verbs,beat
B2,Verbs,beautify
B2,Verbs,become
B2,Verbs,beg
B2,Verbs,begin
B2,Verbs,behave
B2,Verbs,behold
B2,Verbs,believe
B2,Verbs,bend
B2,Verbs,bequeath
B2,Verbs,besiege
B2,Verbs,bestow
B2,Verbs,betray
B2,Verbs,beware
B2,Verbs,bewilder
B2,Verbs,bias
B2,Verbs,bid
B2,Verbs,bind
B2,Verbs,blame
B2,Verbs,blast
B2,Verbs,blaze
B2,Verbs,bleed
B2,Verbs,bless
B2,Verbs,blind
B2,Verbs,block
B2,Verbs,bloom
B2,Verbs,blossom
B2,Verbs,blot
B2,Verbs,blow
B2,Verbs,bluff
B2,Verbs,boast
B2,Verbs,bomb
B2,Verbs,bond
B2,Verbs,boom
B2,Verbs,boost
B2,Verbs,boot
B2,Verbs,border
B2,Verbs,bore
B2,Verbs,borrow
B2,Verbs,bother
B2,Verbs,bottom
B2,Verbs,bounce
B2,Verbs,bound
B2,Verbs,boycott
B2,Verbs,brace
B2,Verbs,brag
B2,Verbs,brake
B2,Verbs,brand
B2,Verbs,breach
B2,Verbs,breed
B2,Verbs,bribe
B2,Verbs,bridge
B2,Verbs,brighten
B2,Verbs,bring
B2,Verbs,broadcast
B2,Verbs,broaden
B2,Verbs,browse
B2,Verbs,bubble
B2,Verbs,buck
B2,Verbs,buckle
B2,Verbs,bud
B2,Verbs,bulge
B2,Verbs,bully
B2,Verbs,bump
B2,Verbs,bunch
B2,Verbs,bundle
B2,Verbs,burden
B2,Verbs,burrow
B2,Verbs,burst
B2,Verbs,bury
B2,Verbs,busy
B2,Verbs,bypass
B2,Verbs,calculate
B2,Verbs,camp
B2,Verbs,campaign
B2,Verbs,cancel
B2,Verbs,capitalize
B2,Verbs,capture
B2,Verbs,care
B2,Verbs,carve
B2,Verbs,catalog
B2,Verbs,catalyze
B2,Verbs,categorize
B2,Verbs,cater
B2,Verbs,cause
B2,Verbs,cease
B2,Verbs,celebrate
B2,Verbs,cement
B2,Verbs,censor
B2,Verbs,center
B2,Verbs,centralize
B2,Verbs,certify
B2,Verbs,challenge
B2,Verbs,champion
B2,Verbs,change
B2,Verbs,channel
B2,Verbs,characterize
B2,Verbs,charge
B2,Verbs,charm
B2,Verbs,charter
B2,Verbs,chase
B2,Verbs,chat
B2,Verbs,chatter
B2,Verbs,cheat
B2,Verbs,cherish
B2,Verbs,chill
B2,Verbs,chip
B2,Verbs,choke
B2,Verbs,choose
B2,Verbs,chronicle
B2,Verbs,chuckle
B2,Verbs,circulate
B2,Verbs,cite
B2,Verbs,civilize
B2,Verbs,claim
B2,Verbs,clap
B2,Verbs,clarify
B2,Verbs,clash
B2,Verbs,clasp
B2,Verbs,classify
B2,Verbs,cling
B2,Verbs,clip
B2,Verbs,closet
B2,Verbs,clot
B2,Verbs,clothe
B2,Verbs,club
B2,Verbs,clue
B2,Verbs,cluster
B2,Verbs,code
B2,Verbs,codify
B2,Verbs,coil
B2,Verbs,coincide
B2,Verbs,collaborate
B2,Verbs,collar
B2,Verbs,collide
B2,Verbs,colonize
B2,Verbs,color
B2,Verbs,combat
B2,Verbs,combine
B2,Verbs,comfort
B2,Verbs,command
B2,Verbs,commemorate
B2,Verbs,commence
B2,Verbs,commend
B2,Verbs,comment
B2,Verbs,commission
B2,Verbs,commit
B2,Verbs,communicate
B2,Verbs,commute
B2,Verbs,compare
B2,Verbs,compel
B2,Verbs,compensate
B2,Verbs,compete
B2,Verbs,compile
B2,Verbs,complain
B2,Verbs,complement
B2,Verbs,complete
B2,Verbs,complicate
B2,Verbs,comply
B2,Verbs,compose
B2,Verbs,compound
B2,Verbs,comprehend
B2,Verbs,compress
B2,Verbs,comprise
B2,Verbs,compromise
B2,Verbs,compute
B2,Verbs,conceal
B2,Verbs,concede
B2,Verbs,conceive
B2,Verbs,concentrate
B2,Verbs,conceptualize
B2,Verbs,concern
B2,Verbs,conclude
B2,Verbs,condemn
B2,Verbs,condense
B2,Verbs,condition
B2,Verbs,conduct
B2,Verbs,confer
B2,Verbs,confess
B2,Verbs,confide
B2,Verbs,confine
B2,Verbs,confirm
B2,Verbs,confiscate
B2,Verbs,conflict
B2,Verbs,conform
B2,Verbs,confront
B2,Verbs,confuse
B2,Verbs,congratulate
B2,Verbs,congregate
B2,Verbs,connect
B2,Verbs,conquer
B2,Verbs,consent
B2,Verbs,conserve
B2,Verbs,consider
B2,Verbs,consign
B2,Verbs,consist
B2,Verbs,consolidate
B2,Verbs,conspire
B2,Verbs,constitute
B2,Verbs,constrain
B2,Verbs,consult
B2,Verbs,consume
B2,Verbs,contain
B2,Verbs,contaminate
B2,Verbs,contemplate
B2,Verbs,contend
B2,Verbs,contest
B2,Verbs,contract
B2,Verbs,contradict
B2,Verbs,contrast
B2,Verbs,contribute
B2,Verbs,control
B2,Verbs,convene
B2,Verbs,converge
B2,Verbs,converse
B2,Verbs,convert
B2,Verbs,convey
B2,Verbs,convict
B2,Verbs,convince
B2,Verbs,cooperate
B2,Verbs,coordinate
B2,Verbs,cope
B2,Verbs,copy
B2,Verbs,corner
B2,Verbs,correct
B2,Verbs,correlate
B2,Verbs,correspond
B2,Verbs,corrupt
B2,Verbs,counsel
B2,Verbs,count
B2,Verbs,counter
B2,Verbs,counteract
B2,Verbs,counterbalance
B2,Verbs,couple
B2,Verbs,cover
B2,Verbs,crack
B2,Verbs,cradle
B2,Verbs,cram
B2,Verbs,crash
B2,Verbs,create
B2,Verbs,creep
B2,Verbs,criticize
B2,Verbs,critique
B2,Verbs,cross
B2,Verbs,crouch
B2,Verbs,crown
B2,Verbs,cruise
B2,Verbs,crumble
B2,Verbs,crunch
B2,Verbs,crush
B2,Verbs,cry
B2,Verbs,cultivate
B2,Verbs,curb
B2,Verbs,cure
B2,Verbs,curl
B2,Verbs,curse
B2,Verbs,curtail
B2,Verbs,curve
B2,Verbs,custom
B2,Verbs,cycle
B2,Verbs,damage
B2,Verbs,dampen
B2,Verbs,dare
B2,Verbs,darken
B2,Verbs,dart
B2,Verbs,dash
B2,Verbs,date
B2,Verbs,dawn
B2,Verbs,dazzle
B2,Verbs,deal
B2,Verbs,debate
B2,Verbs,decay
B2,Verbs,deceive
B2,Verbs,decentralize
B2,Verbs,decipher
B2,Verbs,decode
B2,Verbs,decrease
B2,Verbs,decree
B2,Verbs,dedicate
B2,Verbs,deduce
B2,Verbs,deem
B2,Verbs,defeat
B2,Verbs,defend
B2,Verbs,defer
B2,Verbs,define
B2,Verbs,deflect
B2,Verbs,deform
B2,Verbs,defy
B2,Verbs,delay
B2,Verbs,delegate
B2,Verbs,deliberate
B2,Verbs,delight
B2,Verbs,deliver
B2,Verbs,delude
B2,Verbs,demand
B2,Verbs,demonstrate
B2,Verbs,denote
B2,Verbs,denounce
B2,Verbs,deny
B2,Verbs,depart
B2,Verbs,depend
B2,Verbs,depict
B2,Verbs,deploy
B2,Verbs,deposit
B2,Verbs,depreciate
B2,Verbs,depress
B2,Verbs,deprive
B2,Verbs,derive
B2,Verbs,deserve
B2,Verbs,design
B2,Verbs,designate
B2,Verbs,desire
B2,Verbs,despair
B2,Verbs,despise
B2,Verbs,detach
B2,Verbs,detail
B2,Verbs,detain
B2,Verbs,detect
B2,Verbs,deteriorate
B2,Verbs,determine
B2,Verbs,detest
B2,Verbs,detour
B2,Verbs,devastate
B2,Verbs,develop
B2,Verbs,deviate
B2,Verbs,device
B2,Verbs,devise
B2,Verbs,devote
B2,Verbs,diagnose
B2,Verbs,dial
B2,Verbs,dictate
B2,Verbs,differ
B2,Verbs,differentiate
B2,Verbs,diffuse
B2,Verbs,dig
B2,Verbs,digest
B2,Verbs,dignify
B2,Verbs,dilute
B2,Verbs,diminish
B2,Verbs,dine
B2,Verbs,direct
B2,Verbs,disable
B2,Verbs,disappear
B2,Verbs,disappoint
B2,Verbs,disapprove
B2,Verbs,disarm
B2,Verbs,discard
B2,Verbs,discern
B2,Verbs,discharge
B2,Verbs,discipline
B2,Verbs,disclose
B2,Verbs,disconnect
B2,Verbs,discontinue
B2,Verbs,discourage
B2,Verbs,discourse
B2,Verbs,discredit
B2,Verbs,discriminate
B2,Verbs,disdain
B2,Verbs,disease
B2,Verbs,disfigure
B2,Verbs,disgrace
B2,Verbs,disguise
B2,Verbs,disgust
B2,Verbs,dish
B2,Verbs,disintegrate
B2,Verbs,dislike
B2,Verbs,dislocate
B2,Verbs,dismiss
B2,Verbs,disobey
B2,Verbs,disorder
B2,Verbs,displace
B2,Verbs,display
B2,Verbs,dispose
B2,Verbs,dispute
B2,Verbs,disqualify
B2,Verbs,disregard
B2,Verbs,disrupt
B2,Verbs,dissatisfy
B2,Verbs,dissect
B2,Verbs,dissent
B2,Verbs,dissolve
B2,Verbs,distance
B2,Verbs,distil
B2,Verbs,distinguish
B2,Verbs,distort
B2,Verbs,distract
B2,Verbs,distress
B2,Verbs,distribute
B2,Verbs,distrust
B2,Verbs,disturb
B2,Verbs,dive
B2,Verbs,divert
B2,Verbs,divide
B2,Verbs,divine
B2,Verbs,divorce
B2,Verbs,dock
B2,Verbs,document
B2,Verbs,dominate
B2,Verbs,donate
B2,Verbs,doom
B2,Verbs,dot
B2,Verbs,doubt
B2,Verbs,draft
B2,Verbs,drag
B2,Verbs,drain
B2,Verbs,dramatize
B2,Verbs,dread
B2,Verbs,dream
B2,Verbs,drift
B2,Verbs,drip
B2,Verbs,drive
B2,Verbs,drop
B2,Verbs,drown
B2,Verbs,dub
B2,Verbs,dump
B2,Verbs,duplicate
B2,Verbs,dust
B2,Verbs,dwell
B2,Verbs,dye
B2,Verbs,earn
B2,Verbs,ease
B2,Verbs,echo
B2,Verbs,eclipse
B2,Verbs,economize
B2,Verbs,edge
B2,Verbs,edit
B2,Verbs,effect
B2,Verbs,elaborate
B2,Verbs,elect
B2,Verbs,electrify
B2,Verbs,elevate
B2,Verbs,eliminate
B2,Verbs,embark
B2,Verbs,embarrass
B2,Verbs,embody
B2,Verbs,embrace
B2,Verbs,emerge
B2,Verbs,emphasize
B2,Verbs,employ
B2,Verbs,empower
B2,Verbs,emulate
B2,Verbs,enable
B2,Verbs,enact
B2,Verbs,encircle
B2,Verbs,enclose
B2,Verbs,encounter
B2,Verbs,encourage
B2,Verbs,encroach
B2,Verbs,endanger
B2,Verbs,endorse
B2,Verbs,endow
B2,Verbs,endure
B2,Verbs,enforce
B2,Verbs,engage
B2,Verbs,engineer
B2,Verbs,engrave
B2,Verbs,engulf
B2,Verbs,enhance
B2,Verbs,enlarge
B2,Verbs,enlighten
B2,Verbs,enlist
B2,Verbs,enquire
B2,Verbs,enrich
B2,Verbs,enroll
B2,Verbs,ensure
B2,Verbs,entail
B2,Verbs,enter
B2,Verbs,entertain
B2,Verbs,entitle
B2,Verbs,entrust
B2,Verbs,enumerate
B2,Verbs,envelop
B2,Verbs,envision
B2,Verbs,envy
B2,Verbs,equate
B2,Verbs,equip
B2,Verbs,erase
B2,Verbs,erect
B2,Verbs,erode
B2,Verbs,err
B2,Verbs,erupt
B2,Verbs,escape
B2,Verbs,escort
B2,Verbs,establish
B2,Verbs,esteem
B2,Verbs,estimate
B2,Verbs,evacuate
B2,Verbs,evade
B2,Verbs,evaluate
B2,Verbs,evaporate
B2,Verbs,even
B2,Verbs,evoke
B2,Verbs,evolve
B2,Verbs,exacerbate
B2,Verbs,exaggerate
B2,Verbs,exalt
B2,Verbs,examine
B2,Verbs,exasperate
B2,Verbs,excavate
B2,Verbs,exceed
B2,Verbs,excel
B2,Verbs,exchange
B2,Verbs,excite
B2,Verbs,exclaim
B2,Verbs,execute
B2,Verbs,exemplify
B2,Verbs,exempt
B2,Verbs,exert
B2,Verbs,exhale
B2,Verbs,exhaust
B2,Verbs,exhibit
B2,Verbs,exhilarate
B2,Verbs,exile
B2,Verbs,exist
B2,Verbs,expand
B2,Verbs,expect
B2,Verbs,expedite
B2,Verbs,expel
B2,Verbs,expend
B2,Verbs,experiment
B2,Verbs,expire
B2,Verbs,explain
B2,Verbs,explicit
B2,Verbs,explode
B2,Verbs,exploit
B2,Verbs,explore
B2,Verbs,export
B2,Verbs,expose
B2,Verbs,extend
B2,Verbs,exterminate
B2,Verbs,externalize
B2,Verbs,extinguish
B2,Verbs,extract
B2,Verbs,extradite
B2,Verbs,eye
B2,Verbs,facilitate
B2,Verbs,factor
B2,Verbs,fade
B2,Verbs,fail
B2,Verbs,faint
B2,Verbs,fake
B2,Verbs,falsify
B2,Verbs,falter
B2,Verbs,familiarize
B2,Verbs,fascinate
B2,Verbs,fashion
B2,Verbs,fasten
B2,Verbs,fault
B2,Verbs,favor
B2,Verbs,feast
B2,Verbs,feature
B2,Verbs,federalize
B2,Verbs,feign
B2,Verbs,ferry
B2,Verbs,fetch
B2,Verbs,feud
B2,Verbs,fiber
B2,Verbs,fight
B2,Verbs,figure
B2,Verbs,fill
B2,Verbs,filter
B2,Verbs,finalize
B2,Verbs,finance
B2,Verbs,find
B2,Verbs,fit
B2,Verbs,fix
B2,Verbs,flag
B2,Verbs,flame
B2,Verbs,flare
B2,Verbs,flash
B2,Verbs,flatten
B2,Verbs,flatter
B2,Verbs,flavor
B2,Verbs,flee
B2,Verbs,fleet
B2,Verbs,flesh
B2,Verbs,flex
B2,Verbs,flicker
B2,Verbs,flinch
B2,Verbs,fling
B2,Verbs,flirt
B2,Verbs,float
B2,Verbs,flock
B2,Verbs,flood
B2,Verbs,flop
B2,Verbs,flourish
B2,Verbs,flow
B2,Verbs,fluctuate
B2,Verbs,flush
B2,Verbs,fly
B2,Verbs,foam
B2,Verbs,focus
B2,Verbs,fondle
B2,Verbs,fool
B2,Verbs,forbid
B2,Verbs,force
B2,Verbs,foresee
B2,Verbs,forestall
B2,Verbs,forfeit
B2,Verbs,forge
B2,Verbs,form
B2,Verbs,formalize
B2,Verbs,format
B2,Verbs,formulate
B2,Verbs,fortify
B2,Verbs,found
B2,Verbs,fracture
B2,Verbs,frame
B2,Verbs,freeze
B2,Verbs,frequent
B2,Verbs,freshen
B2,Verbs,friction
B2,Verbs,frighten
B2,Verbs,frown
B2,Verbs,frustrate
B2,Verbs,fry
B2,Verbs,fuel
B2,Verbs,fulfill
B2,Verbs,function
B2,Verbs,fund
B2,Verbs,furnish
B2,Verbs,furrow
B2,Verbs,further
B2,Verbs,gain
B2,Verbs,gamble
B2,Verbs,garner
B2,Verbs,gasp
B2,Verbs,gaze
B2,Verbs,gear
B2,Verbs,generalize
B2,Verbs,generate
B2,Verbs,giggle
B2,Verbs,glare
B2,Verbs,glaze
B2,Verbs,gleam
B2,Verbs,glide
B2,Verbs,glimpse
B2,Verbs,glisten
B2,Verbs,glitter
B2,Verbs,glorify
B2,Verbs,gloss
B2,Verbs,glow
B2,Verbs,govern
B2,Verbs,grace
B2,Verbs,graduate
B2,Verbs,grant
B2,Verbs,grasp
B2,Verbs,gratify
B2,Verbs,graze
B2,Verbs,grease
B2,Verbs,greet
B2,Verbs,grieve
B2,Verbs,grin
B2,Verbs,grind
B2,Verbs,grip
B2,Verbs,groan
B2,Verbs,grope
B2,Verbs,ground
B2,Verbs,grow
B2,Verbs,growl
B2,Verbs,guarantee
B2,Verbs,guard
B2,Verbs,guess
B2,Verbs,gulp
B2,Verbs,gush
B2,Verbs,habituate
B2,Verbs,hack
B2,Verbs,halt
B2,Verbs,hamper
B2,Verbs,hand
B2,Verbs,handicap
B2,Verbs,handle
B2,Verbs,hang
B2,Verbs,happen
B2,Verbs,harass
B2,Verbs,harbor
B2,Verbs,harm
B2,Verbs,hasten
B2,Verbs,hatch
B2,Verbs,hate
B2,Verbs,haul
B2,Verbs,haunt
B2,Verbs,hazard
B2,Verbs,head
B2,Verbs,heal
B2,Verbs,heap
B2,Verbs,hearten
B2,Verbs,heat
B2,Verbs,heave
B2,Verbs,heighten
B2,Verbs,herald
B2,Verbs,hesitate
B2,Verbs,hide
B2,Verbs,highlight
B2,Verbs,hijack
B2,Verbs,hinder
B2,Verbs,hint
